DATE,HOUR-MST,Avg Global PSP [W/m^2],Avg Direct NIP #2 [W/m^2],Avg Diffuse PSP (sband corr) [W/m^2],Avg Total Cloud Cover [%],Avg Opaque Cloud Cover [%]
7/1/2004,1,-2.5854,0.7128,-3.5435,-99999,-99999
7/1/2004,2,-1.6189,0.8435,-2.2365,-99999,-99999
7/1/2004,3,-1.8606,0.7927,-1.8183,-99999,-99999
7/1/2004,4,-3.2856,0.5330,-2.8852,-99999,-99999
7/1/2004,5,0.8877,0.5308,1.3866,-99999,-99999
7/1/2004,6,58.5865,89.8743,47.5275,-99999,-99999
7/1/2004,7,222.4019,403.8879,100.4257,-99999,-99999
7/1/2004,8,483.5297,802.5622,92.1110,-99999,-99999
7/1/2004,9,674.3028,838.4362,110.5412,-99999,-99999
7/1/2004,10,845.0988,910.3483,102.3020,-99999,-99999
7/1/2004,11,985.7978,929.8607,131.6309,-99999,-99999
7/1/2004,12,1008.4970,851.4320,177.5567,-99999,-99999
7/1/2004,13,973.9055,836.6508,158.0965,-99999,-99999
7/1/2004,14,797.5790,614.2209,218.0154,-99999,-99999
7/1/2004,15,564.0757,358.4845,262.3282,-99999,-99999
7/1/2004,16,719.0032,888.8582,122.0726,-99999,-99999
7/1/2004,17,439.1057,619.7617,122.4414,-99999,-99999
7/1/2004,18,258.2773,536.6075,86.0508,-99999,-99999
7/1/2004,19,57.9052,153.9220,37.8421,-99999,-99999
7/1/2004,20,1.6294,8.7780,2.4325,-99999,-99999
7/1/2004,21,-5.0448,0.2500,-4.3224,-99999,-99999
7/1/2004,22,-4.4473,0.5595,-3.9574,-99999,-99999
7/1/2004,23,-4.3546,0.2222,-4.0540,-99999,-99999
7/2/2004,0,-3.4205,0.4393,-2.9448,-99999,-99999
7/2/2004,1,-3.9181,0.1112,-3.2365,-99999,-99999
7/2/2004,2,-3.6218,0.2724,-3.2347,-99999,-99999
7/2/2004,3,-3.4733,0.5612,-2.8366,-99999,-99999
7/2/2004,4,-3.7524,0.2966,-3.1434,-99999,-99999
7/2/2004,5,2.6844,46.0175,4.0279,-99999,-99999
7/2/2004,6,100.1046,513.9738,57.6631,-99999,-99999
7/2/2004,7,285.9913,764.8330,68.6727,-99999,-99999
7/2/2004,8,488.5383,876.8427,64.8509,-99999,-99999
7/2/2004,9,686.6938,927.1668,71.3843,-99999,-99999
7/2/2004,10,851.2642,952.4618,79.8839,-99999,-99999
7/2/2004,11,907.6443,840.7748,133.2330,-99999,-99999
7/2/2004,12,342.3513,54.6027,286.9310,-99999,-99999
7/2/2004,13,923.2327,580.4644,357.3400,-99999,-99999
7/2/2004,14,600.4337,317.0270,326.2614,-99999,-99999
7/2/2004,15,563.7427,460.6118,184.5644,-99999,-99999
7/2/2004,16,707.7695,879.1398,116.4028,-99999,-99999
7/2/2004,17,469.5278,707.3548,111.0111,-99999,-99999
7/2/2004,18,263.0544,552.3457,93.1573,-99999,-99999
7/2/2004,19,72.7777,296.4573,48.6305,-99999,-99999
7/2/2004,20,1.4437,20.9975,2.6501,-99999,-99999
7/2/2004,21,-4.1284,-1.6470,-3.2829,-99999,-99999
7/2/2004,22,-4.0670,-0.1623,-3.5882,-99999,-99999
7/2/2004,23,-4.6818,-0.6984,-3.7665,-99999,-99999
7/3/2004,0,-3.8819,0.0102,-3.3569,-99999,-99999
7/3/2004,1,-3.8487,-0.3712,-3.4417,-99999,-99999
7/3/2004,2,-3.7156,-0.0951,-3.3275,-99999,-99999
7/3/2004,3,-3.9406,-0.3869,-3.4541,-99999,-99999
7/3/2004,4,-3.7102,-0.2544,-3.2780,-99999,-99999
7/3/2004,5,1.0307,33.4456,2.2512,-99999,-99999
7/3/2004,6,98.0749,515.0460,55.5699,-99999,-99999
7/3/2004,7,289.1047,786.0803,67.3938,-99999,-99999
7/3/2004,8,495.9587,905.9638,60.0922,-99999,-99999
7/3/2004,9,695.5555,958.3515,61.0411,-99999,-99999
7/3/2004,10,861.2113,975.0203,70.0148,-99999,-99999
7/3/2004,11,1001.6663,978.1330,104.7231,-99999,-99999
7/3/2004,12,798.7505,520.7854,293.8851,-99999,-99999
7/3/2004,13,329.9942,24.4693,306.0080,-99999,-99999
7/3/2004,14,301.2862,5.5546,299.7844,-99999,-99999
7/3/2004,15,359.4670,53.2205,314.6383,-99999,-99999
7/3/2004,16,317.5903,86.8949,256.6446,-99999,-99999
7/3/2004,17,239.9217,88.9548,191.9507,-99999,-99999
7/3/2004,18,213.1118,251.7685,143.2868,-99999,-99999
7/3/2004,19,64.6138,8.1181,63.3843,-99999,-99999
7/3/2004,20,-1.2127,-0.1392,-0.6550,-99999,-99999
7/3/2004,21,-3.9341,-0.0091,-3.2725,-99999,-99999
7/3/2004,22,-2.9651,0.7872,-2.5249,-99999,-99999
7/3/2004,23,-4.3141,0.8254,-3.9473,-99999,-99999
7/4/2004,0,-4.7554,-0.3153,-4.1838,-99999,-99999
7/4/2004,1,-3.9151,0.1856,-3.4159,-99999,-99999
7/4/2004,2,-4.0552,0.3838,-3.6570,-99999,-99999
7/4/2004,3,-5.3328,-0.1703,-4.7720,-99999,-99999
7/4/2004,4,-4.0130,0.8106,-3.6984,-99999,-99999
7/4/2004,5,0.3072,25.0841,1.3908,-99999,-99999
7/4/2004,6,62.4541,212.1919,44.4543,-99999,-99999
7/4/2004,7,275.7085,684.7868,79.5219,-99999,-99999
7/4/2004,8,489.7117,860.8818,77.1790,-99999,-99999
7/4/2004,9,691.3290,927.9775,80.2554,-99999,-99999
7/4/2004,10,713.7130,665.7454,186.8114,-99999,-99999
7/4/2004,11,204.1507,-2.9576,204.1198,-99999,-99999
7/4/2004,12,125.0271,-0.1052,125.0271,-99999,-99999
7/4/2004,13,309.9262,5.6985,309.8904,-99999,-99999
7/4/2004,14,433.1757,17.4100,423.9187,-99999,-99999
7/4/2004,15,525.2932,68.1299,468.8381,-99999,-99999
7/4/2004,16,421.5483,74.4763,369.2603,-99999,-99999
7/4/2004,17,96.8538,-0.8087,96.1506,-99999,-99999
7/4/2004,18,120.5970,4.7853,120.1165,-99999,-99999
7/4/2004,19,65.4001,2.6662,65.4001,-99999,-99999
7/4/2004,20,1.0517,-0.2604,1.6589,-99999,-99999
7/4/2004,21,-4.1582,-0.3148,-3.1909,-99999,-99999
7/4/2004,22,-3.4998,0.4751,-2.5165,-99999,-99999
7/4/2004,23,-2.9363,0.7566,-2.1582,-99999,-99999
7/5/2004,0,-4.5043,-1.1081,-3.4706,-99999,-99999
7/5/2004,1,-3.4706,-0.1121,-2.7299,-99999,-99999
7/5/2004,2,-2.4172,0.3712,-1.9557,-99999,-99999
7/5/2004,3,-1.8271,0.8119,-1.4085,-99999,-99999
7/5/2004,4,-2.2161,0.2906,-1.6655,-99999,-99999
7/5/2004,5,0.8638,17.8844,1.8807,-99999,-99999
7/5/2004,6,86.4095,410.1003,53.6657,-99999,-99999
7/5/2004,7,281.8898,763.2367,68.2713,-99999,-99999
7/5/2004,8,485.5203,887.7673,61.1667,-99999,-99999
7/5/2004,9,686.9662,935.9180,67.4402,-99999,-99999
7/5/2004,10,841.1110,889.3073,120.7105,-99999,-99999
7/5/2004,11,911.1790,723.7198,242.2225,-99999,-99999
7/5/2004,12,887.9453,666.1023,238.4693,-99999,-99999
7/5/2004,13,704.4032,326.8799,375.5064,-99999,-99999
7/5/2004,14,118.5814,-2.9997,118.5814,-99999,-99999
7/5/2004,15,269.5327,4.3774,269.4260,-99999,-99999
7/5/2004,16,133.6567,1.9168,133.6567,-99999,-99999
7/5/2004,17,65.2470,-4.2360,65.2470,-99999,-99999
7/5/2004,18,15.4690,-1.3799,16.1720,-99999,-99999
7/5/2004,19,43.7878,0.8316,43.6049,-99999,-99999
7/5/2004,20,2.5620,-0.3285,2.9192,-99999,-99999
7/5/2004,21,-1.0630,-1.0626,-1.0074,-99999,-99999
7/5/2004,22,-1.4433,2.1071,-1.3938,-99999,-99999
7/5/2004,23,-1.2118,1.4376,-1.0931,-99999,-99999
7/6/2004,0,-1.1380,0.3882,-0.9221,-99999,-99999
7/6/2004,1,-1.2648,0.1252,-1.1484,-99999,-99999
7/6/2004,2,-2.0350,-0.1734,-1.8392,-99999,-99999
7/6/2004,3,-1.6676,0.5031,-1.7243,-99999,-99999
7/6/2004,4,-4.8055,-0.1243,-4.2941,-99999,-99999
7/6/2004,5,-0.8048,0.4604,-0.4253,-99999,-99999
7/6/2004,6,90.3726,449.6554,53.6141,-99999,-99999
7/6/2004,7,273.4785,723.7095,72.0181,-99999,-99999
7/6/2004,8,477.7662,841.8947,72.0590,-99999,-99999
7/6/2004,9,683.9845,886.4820,95.5737,-99999,-99999
7/6/2004,10,844.6955,946.1002,75.6080,-99999,-99999
7/6/2004,11,966.3402,967.3712,77.4430,-99999,-99999
7/6/2004,12,1028.2583,968.9737,88.0895,-99999,-99999
7/6/2004,13,1026.5067,954.7253,99.5170,-99999,-99999
7/6/2004,14,954.1023,915.2585,110.9489,-99999,-99999
7/6/2004,15,832.8263,853.5560,129.5473,-99999,-99999
7/6/2004,16,663.4357,776.9450,137.2142,-99999,-99999
7/6/2004,17,450.2928,681.5788,109.9926,-99999,-99999
7/6/2004,18,282.0640,646.2550,86.0911,-99999,-99999
7/6/2004,19,102.9197,429.6107,63.2834,-99999,-99999
7/6/2004,20,3.0877,26.5996,4.1152,-99999,-99999
7/6/2004,21,-5.5187,-0.3972,-4.7663,-99999,-99999
7/6/2004,22,-4.3906,-0.2466,-3.9221,-99999,-99999
7/6/2004,23,-5.1294,-0.1259,-4.6303,-99999,-99999
7/7/2004,0,-4.6050,1.2037,-4.4961,-99999,-99999
7/7/2004,1,-4.4324,0.5654,-4.1449,-99999,-99999
7/7/2004,2,-3.9102,0.2415,-3.6945,-99999,-99999
7/7/2004,3,-3.6611,-0.0395,-3.1329,-99999,-99999
7/7/2004,4,-3.8627,0.2861,-3.2142,-99999,-99999
7/7/2004,5,1.9017,41.0397,3.7631,-99999,-99999
7/7/2004,6,92.2720,430.9902,57.0800,-99999,-99999
7/7/2004,7,288.7758,781.5642,73.4154,-99999,-99999
7/7/2004,8,496.1210,902.6522,68.8325,-99999,-99999
7/7/2004,9,686.4253,951.5063,64.6638,-99999,-99999
7/7/2004,10,851.9237,973.7763,68.1810,-99999,-99999
7/7/2004,11,981.3275,983.0508,80.2575,-99999,-99999
7/7/2004,12,1063.6583,994.2682,101.1679,-99999,-99999
7/7/2004,13,851.8408,656.7498,207.0323,-99999,-99999
7/7/2004,14,545.5563,253.7893,293.5316,-99999,-99999
7/7/2004,15,478.9327,280.3417,242.1864,-99999,-99999
7/7/2004,16,427.8077,311.1054,215.9396,-99999,-99999
7/7/2004,17,65.2905,-8.8391,65.0792,-99999,-99999
7/7/2004,18,95.3669,27.1389,89.3307,-99999,-99999
7/7/2004,19,50.1170,69.4560,48.6798,-99999,-99999
7/7/2004,20,-0.4125,-0.2535,0.3537,-99999,-99999
7/7/2004,21,-4.2122,-0.6543,-3.6369,-99999,-99999
7/7/2004,22,-3.6718,-0.4418,-3.0816,-99999,-99999
7/7/2004,23,-3.3964,0.1237,-3.0055,-99999,-99999
7/8/2004,0,-4.0135,-0.0912,-3.6723,-99999,-99999
7/8/2004,1,-3.9753,-0.2345,-3.7239,-99999,-99999
7/8/2004,2,-4.3407,-0.6889,-3.7322,-99999,-99999
7/8/2004,3,-4.0345,0.1931,-3.4966,-99999,-99999
7/8/2004,4,-6.1422,-0.6986,-5.8125,-99999,-99999
7/8/2004,5,-1.3438,12.9237,-0.5602,-99999,-99999
7/8/2004,6,84.0982,378.3143,56.2812,-99999,-99999
7/8/2004,7,269.7572,669.3633,86.4544,-99999,-99999
7/8/2004,8,469.8367,800.1940,90.6582,-99999,-99999
7/8/2004,9,667.0170,875.7350,91.3578,-99999,-99999
7/8/2004,10,835.6150,915.5882,100.4502,-99999,-99999
7/8/2004,11,961.1322,923.6360,122.1801,-99999,-99999
7/8/2004,12,764.4243,534.6344,233.7648,-99999,-99999
7/8/2004,13,775.9577,509.6752,273.5355,-99999,-99999
7/8/2004,14,668.9855,375.7043,319.0794,-99999,-99999
7/8/2004,15,471.9668,184.7301,322.8131,-99999,-99999
7/8/2004,16,498.9662,408.5128,229.5390,-99999,-99999
7/8/2004,17,496.5437,754.2389,124.1421,-99999,-99999
7/8/2004,18,235.9753,403.6062,115.2973,-99999,-99999
7/8/2004,19,112.5757,348.1897,80.7729,-99999,-99999
7/8/2004,20,0.4886,8.9441,2.7622,-99999,-99999
7/8/2004,21,-5.5581,-0.5384,-4.1166,-99999,-99999
7/8/2004,22,-6.1612,-1.2659,-4.4205,-99999,-99999
7/8/2004,23,-4.5166,0.3461,-3.2309,-99999,-99999
7/9/2004,0,-4.1511,0.2899,-3.1322,-99999,-99999
7/9/2004,1,-4.4612,-0.3328,-3.2970,-99999,-99999
7/9/2004,2,-4.2530,0.4411,-3.3309,-99999,-99999
7/9/2004,3,-5.8396,0.4074,-4.5987,-99999,-99999
7/9/2004,4,-4.6358,0.7724,-3.6410,-99999,-99999
7/9/2004,5,0.2510,12.0413,1.2250,-99999,-99999
7/9/2004,6,67.9378,246.8544,47.1421,-99999,-99999
7/9/2004,7,262.6177,672.6635,80.1674,-99999,-99999
7/9/2004,8,465.0030,824.5140,77.7021,-99999,-99999
7/9/2004,9,660.3570,883.1900,83.3969,-99999,-99999
7/9/2004,10,832.9297,928.3585,88.4614,-99999,-99999
7/9/2004,11,970.0542,957.1927,95.5640,-99999,-99999
7/9/2004,12,974.2652,795.0868,203.7140,-99999,-99999
7/9/2004,13,58.4070,-6.8432,58.7214,-99999,-99999
7/9/2004,14,8.1088,-11.0183,9.8331,-99999,-99999
7/9/2004,15,346.7528,220.7010,180.0640,-99999,-99999
7/9/2004,16,530.9250,410.0472,251.0041,-99999,-99999
7/9/2004,17,329.4350,328.8769,151.3560,-99999,-99999
7/9/2004,18,310.2652,625.2430,123.5758,-99999,-99999
7/9/2004,19,101.8464,284.4671,66.7604,-99999,-99999
7/9/2004,20,9.4132,0.3256,10.0612,-99999,-99999
7/9/2004,21,-2.8274,0.5776,-2.2721,-99999,-99999
7/9/2004,22,-2.9291,0.1954,-2.3467,-99999,-99999
7/9/2004,23,-3.8985,-0.4821,-2.6206,-99999,-99999
7/10/2004,0,-3.6848,-0.6518,-2.6518,-99999,-99999
7/10/2004,1,-2.4265,-0.2074,-1.6937,-99999,-99999
7/10/2004,2,-2.6455,0.1982,-2.0074,-99999,-99999
7/10/2004,3,-0.7497,1.9730,-0.7247,-99999,-99999
7/10/2004,4,-3.6105,-2.5697,-4.1689,-99999,-99999
7/10/2004,5,1.1045,2.7835,-0.5566,-99999,-99999
7/10/2004,6,26.1139,2.0171,26.1087,-99999,-99999
7/10/2004,7,95.0301,2.3792,95.0301,-99999,-99999
7/10/2004,8,198.6748,2.5286,196.9381,-99999,-99999
7/10/2004,9,436.8740,249.4686,259.3142,-99999,-99999
7/10/2004,10,611.5545,152.7766,476.0800,-99999,-99999
7/10/2004,11,830.5182,515.8014,345.5284,-99999,-99999
7/10/2004,12,628.1965,414.4080,221.9814,-99999,-99999
7/10/2004,13,941.3458,607.6530,343.1279,-99999,-99999
7/10/2004,14,856.2018,624.5307,242.4338,-99999,-99999
7/10/2004,15,815.9227,718.2144,209.6938,-99999,-99999
7/10/2004,16,537.9493,537.6404,165.5296,-99999,-99999
7/10/2004,17,367.5168,513.2872,127.4858,-99999,-99999
7/10/2004,18,209.4646,329.9329,98.1053,-99999,-99999
7/10/2004,19,53.5695,31.9536,53.5179,-99999,-99999
7/10/2004,20,10.4052,21.7384,11.4001,-99999,-99999
7/10/2004,21,-5.4018,0.0988,-4.0554,-99999,-99999
7/10/2004,22,-3.7027,-0.2857,-2.9558,-99999,-99999
7/10/2004,23,-3.9113,0.0644,-3.1555,-99999,-99999
7/11/2004,0,-3.5266,0.0571,-2.7651,-99999,-99999
7/11/2004,1,-3.5801,0.0746,-2.8093,-99999,-99999
7/11/2004,2,-3.7983,-0.2788,-2.9243,-99999,-99999
7/11/2004,3,-3.2288,0.1911,-2.4948,-99999,-99999
7/11/2004,4,-3.6985,-0.1048,-2.7174,-99999,-99999
7/11/2004,5,-0.6839,30.8824,2.0121,-99999,-99999
7/11/2004,6,86.9768,502.4303,51.5461,-99999,-99999
7/11/2004,7,271.2878,768.5338,63.7530,-99999,-99999
7/11/2004,8,477.0803,880.9973,61.9522,-99999,-99999
7/11/2004,9,679.7773,931.4572,67.9259,-99999,-99999
7/11/2004,10,866.0033,962.6453,90.5541,-99999,-99999
7/11/2004,11,1001.9313,969.8218,117.2385,-99999,-99999
7/11/2004,12,1028.1852,943.0510,110.8922,-99999,-99999
7/11/2004,13,955.1133,737.3796,220.3743,-99999,-99999
7/11/2004,14,717.1120,441.3372,287.4780,-99999,-99999
7/11/2004,15,610.1987,354.2915,322.1098,-99999,-99999
7/11/2004,16,447.0122,282.4614,250.2375,-99999,-99999
7/11/2004,17,507.9748,657.7185,185.4817,-99999,-99999
7/11/2004,18,248.0432,469.7591,112.0219,-99999,-99999
7/11/2004,19,91.7914,383.0671,55.0746,-99999,-99999
7/11/2004,20,-1.9108,16.4675,1.5524,-99999,-99999
7/11/2004,21,-5.1698,0.3508,-4.0319,-99999,-99999
7/11/2004,22,-4.8708,-0.3783,-3.7048,-99999,-99999
7/11/2004,23,-4.5361,0.7476,-3.6040,-99999,-99999
7/12/2004,0,-4.4412,0.3752,-3.6408,-99999,-99999
7/12/2004,1,-4.3417,0.8162,-3.5214,-99999,-99999
7/12/2004,2,-3.9831,0.2149,-3.0141,-99999,-99999
7/12/2004,3,-3.8253,0.6685,-2.9799,-99999,-99999
7/12/2004,4,-3.7980,0.5028,-2.9725,-99999,-99999
7/12/2004,5,-1.8632,28.2740,0.6027,-99999,-99999
7/12/2004,6,86.3727,490.0075,52.3815,-99999,-99999
7/12/2004,7,271.9152,754.0403,68.0152,-99999,-99999
7/12/2004,8,472.8182,871.7350,63.4483,-99999,-99999
7/12/2004,9,670.9290,925.3365,63.6457,-99999,-99999
7/12/2004,10,841.6273,953.7370,71.3713,-99999,-99999
7/12/2004,11,894.0682,851.6665,105.9796,-99999,-99999
7/12/2004,12,1011.9788,951.0858,91.2859,-99999,-99999
7/12/2004,13,1029.3567,951.6363,104.7929,-99999,-99999
7/12/2004,14,961.6822,930.1353,104.6316,-99999,-99999
7/12/2004,15,848.8343,901.6202,107.6686,-99999,-99999
7/12/2004,16,670.3178,811.7787,120.8612,-99999,-99999
7/12/2004,17,392.8213,499.1194,137.1555,-99999,-99999
7/12/2004,18,254.2281,390.3068,144.3646,-99999,-99999
7/12/2004,19,44.2288,48.5863,39.9077,-99999,-99999
7/12/2004,20,0.9629,6.2260,2.4143,-99999,-99999
7/12/2004,21,-4.5599,-0.1126,-3.3222,-99999,-99999
7/12/2004,22,-5.3353,-0.8610,-3.9276,-99999,-99999
7/12/2004,23,-4.9802,-0.4249,-3.8279,-99999,-99999
7/13/2004,0,-4.2192,-0.0599,-3.2127,-99999,-99999
7/13/2004,1,-4.9388,-0.7476,-3.8437,-99999,-99999
7/13/2004,2,-4.0268,0.0235,-3.2284,-99999,-99999
7/13/2004,3,-4.1769,-0.3526,-3.3244,-99999,-99999
7/13/2004,4,-3.9250,-0.1163,-3.2237,-99999,-99999
7/13/2004,5,-0.8901,17.9776,0.6966,-99999,-99999
7/13/2004,6,82.0541,438.8162,52.2838,-99999,-99999
7/13/2004,7,262.6507,728.1045,70.0090,-99999,-99999
7/13/2004,8,461.3735,845.2987,68.0851,-99999,-99999
7/13/2004,9,657.7472,898.9567,73.1529,-99999,-99999
7/13/2004,10,832.1107,941.1238,81.0231,-99999,-99999
7/13/2004,11,966.1313,966.5633,89.8909,-99999,-99999
7/13/2004,12,1053.6317,988.4495,107.6282,-99999,-99999
7/13/2004,13,1101.4717,982.3825,167.5549,-99999,-99999
7/13/2004,14,1001.4590,960.9890,122.2326,-99999,-99999
7/13/2004,15,864.5527,937.7235,97.0156,-99999,-99999
7/13/2004,16,680.2207,836.2950,108.9662,-99999,-99999
7/13/2004,17,413.4483,556.8583,138.2863,-99999,-99999
7/13/2004,18,294.8268,696.3897,85.4964,-99999,-99999
7/13/2004,19,80.6049,338.8017,51.1221,-99999,-99999
7/13/2004,20,-1.3848,0.3997,0.1746,-99999,-99999
7/13/2004,21,-5.8744,0.1545,-4.7514,-99999,-99999
7/13/2004,22,-7.4672,-1.4397,-5.7553,-99999,-99999
7/13/2004,23,-5.9569,-0.1285,-4.4993,-99999,-99999
7/14/2004,0,-4.8035,0.4620,-3.7229,-99999,-99999
7/14/2004,1,-4.0515,1.2540,-3.6037,-99999,-99999
7/14/2004,2,-4.1836,-0.4623,-3.1164,-99999,-99999
7/14/2004,3,-4.7047,-0.3890,-3.5118,-99999,-99999
7/14/2004,4,-4.8561,-1.1867,-3.4352,-99999,-99999
7/14/2004,5,-2.1459,0.9903,-1.2412,-99999,-99999
7/14/2004,6,64.9316,241.5519,48.9510,-99999,-99999
7/14/2004,7,229.9477,510.2187,103.6799,-99999,-99999
7/14/2004,8,337.6733,302.2368,197.1349,-99999,-99999
7/14/2004,9,569.2057,614.2926,156.7201,-99999,-99999
7/14/2004,10,810.0620,890.5420,102.7548,-99999,-99999
7/14/2004,11,937.3462,913.2858,109.8744,-99999,-99999
7/14/2004,12,1007.4063,920.5353,122.2490,-99999,-99999
7/14/2004,13,883.2642,625.7277,252.8917,-99999,-99999
7/14/2004,14,933.8967,551.0030,428.0065,-99999,-99999
7/14/2004,15,243.2459,43.8513,200.5188,-99999,-99999
7/14/2004,16,63.4638,-1.7001,63.4638,-99999,-99999
7/14/2004,17,77.8319,0.2198,77.8319,-99999,-99999
7/14/2004,18,26.7866,-1.6352,26.7866,-99999,-99999
7/14/2004,19,36.7598,0.5277,36.7598,-99999,-99999
7/14/2004,20,3.0969,-1.9365,3.5250,-99999,-99999
7/14/2004,21,-2.2671,0.4558,-1.6638,-99999,-99999
7/14/2004,22,-2.7446,0.3870,-2.0690,-99999,-99999
7/14/2004,23,-4.7761,-0.0415,-3.6642,-99999,-99999
7/15/2004,0,-3.3380,-0.0173,-2.5446,-99999,-99999
7/15/2004,1,-3.2638,0.2200,-2.5222,-99999,-99999
7/15/2004,2,-3.6770,-0.2598,-2.6639,-99999,-99999
7/15/2004,3,-3.7157,0.0986,-2.7747,-99999,-99999
7/15/2004,4,-3.4093,0.0135,-2.5312,-99999,-99999
7/15/2004,5,-1.0334,13.4231,0.4044,-99999,-99999
7/15/2004,6,65.9432,295.8586,42.6160,-99999,-99999
7/15/2004,7,252.8598,682.4723,73.8818,-99999,-99999
7/15/2004,8,459.1953,806.5683,84.0938,-99999,-99999
7/15/2004,9,646.2593,881.2915,75.6869,-99999,-99999
7/15/2004,10,813.2747,924.8823,77.9150,-99999,-99999
7/15/2004,11,919.0932,879.8990,116.4844,-99999,-99999
7/15/2004,12,938.5192,611.8135,314.1068,-99999,-99999
7/15/2004,13,455.7223,249.9270,186.6554,-99999,-99999
7/15/2004,14,119.9066,-3.7358,119.9066,-99999,-99999
7/15/2004,15,501.7532,132.8464,392.5701,-99999,-99999
7/15/2004,16,171.1270,-2.5695,171.1270,-99999,-99999
7/15/2004,17,21.6082,-10.0337,22.1792,-99999,-99999
7/15/2004,18,56.7811,5.8446,55.5517,-99999,-99999
7/15/2004,19,62.1284,13.3397,62.1284,-99999,-99999
7/15/2004,20,2.9143,1.9630,3.4612,-99999,-99999
7/15/2004,21,-2.0760,-0.2527,-1.3993,-99999,-99999
7/15/2004,22,-2.1087,0.5359,-1.4768,-99999,-99999
7/15/2004,23,-1.9248,0.4711,-1.3608,-99999,-99999
7/16/2004,0,-2.2948,-1.1047,-1.6587,-99999,-99999
7/16/2004,1,-1.9888,1.6519,-1.7912,-99999,-99999
7/16/2004,2,-2.3224,2.1321,-1.8863,-99999,-99999
7/16/2004,3,-2.5737,1.8677,-1.8523,-99999,-99999
7/16/2004,4,-2.0668,1.4732,-1.3719,-99999,-99999
7/16/2004,5,-0.6658,1.4003,-0.1168,-99999,-99999
7/16/2004,6,78.3913,154.3503,74.5993,-99999,-99999
7/16/2004,7,63.8211,0.7718,63.8211,-99999,-99999
7/16/2004,8,275.5979,101.3028,232.8588,-99999,-99999
7/16/2004,9,341.1585,41.3001,318.6297,-99999,-99999
7/16/2004,10,354.4487,37.8122,323.3618,-99999,-99999
7/16/2004,11,279.7597,3.5543,279.7597,-99999,-99999
7/16/2004,12,366.5350,5.3213,363.6058,-99999,-99999
7/16/2004,13,159.6070,-3.1276,159.6070,-99999,-99999
7/16/2004,14,204.0415,-3.7466,203.8988,-99999,-99999
7/16/2004,15,88.1983,-0.5759,88.1983,-99999,-99999
7/16/2004,16,49.3567,-0.9466,49.3567,-99999,-99999
7/16/2004,17,88.4336,0.9119,88.4336,-99999,-99999
7/16/2004,18,37.9685,0.4715,37.9685,-99999,-99999
7/16/2004,19,20.4934,-0.1871,20.4096,-99999,-99999
7/16/2004,20,0.5685,1.2156,0.2084,-99999,-99999
7/16/2004,21,-0.7389,2.1519,-0.9852,-99999,-99999
7/16/2004,22,-0.9846,1.5484,-0.9884,-99999,-99999
7/16/2004,23,-1.4504,2.0057,-1.1966,-99999,-99999
7/17/2004,0,-1.7209,1.6822,-1.3823,-99999,-99999
7/17/2004,1,-2.1198,1.8572,-2.5812,-99999,-99999
7/17/2004,2,-2.5287,1.3882,-2.8781,-99999,-99999
7/17/2004,3,-2.1688,1.2621,-2.1372,-99999,-99999
7/17/2004,4,-1.9831,0.7661,-1.6518,-99999,-99999
7/17/2004,5,1.4884,12.1486,2.0759,-99999,-99999
7/17/2004,6,74.7560,295.0687,55.3750,-99999,-99999
7/17/2004,7,362.4300,645.2478,194.3241,-99999,-99999
7/17/2004,8,458.3762,791.0040,106.5175,-99999,-99999
7/17/2004,9,569.4512,690.6726,127.6369,-99999,-99999
7/17/2004,10,699.2435,665.9771,172.2026,-99999,-99999
7/17/2004,11,803.1112,632.8201,234.7240,-99999,-99999
7/17/2004,12,759.8050,485.1312,291.8795,-99999,-99999
7/17/2004,13,609.5570,278.2799,339.6402,-99999,-99999
7/17/2004,14,175.6247,1.0117,175.6247,-99999,-99999
7/17/2004,15,174.0193,-0.0131,174.0193,-99999,-99999
7/17/2004,16,146.2092,0.0480,146.2092,-99999,-99999
7/17/2004,17,105.0800,-1.9364,105.0800,-99999,-99999
7/17/2004,18,100.7144,3.5142,100.6122,-99999,-99999
7/17/2004,19,40.3740,0.0679,40.3740,-99999,-99999
7/17/2004,20,3.5794,-0.1938,4.0993,-99999,-99999
7/17/2004,21,-4.5988,-0.2238,-3.4314,-99999,-99999
7/17/2004,22,-3.8110,0.1918,-2.9941,-99999,-99999
7/17/2004,23,-3.1742,0.2628,-2.4500,-99999,-99999
7/18/2004,0,-3.4089,0.2043,-2.6690,-99999,-99999
7/18/2004,1,-3.0629,0.3490,-2.3285,-99999,-99999
7/18/2004,2,-3.2076,0.3315,-2.4679,-99999,-99999
7/18/2004,3,-2.7964,0.3312,-2.1604,-99999,-99999
7/18/2004,4,-3.2438,0.1397,-2.3055,-99999,-99999
7/18/2004,5,-0.9670,18.1963,1.2419,-99999,-99999
7/18/2004,6,75.2657,457.0820,48.5575,-99999,-99999
7/18/2004,7,254.1072,737.3950,64.8386,-99999,-99999
7/18/2004,8,454.4700,857.3405,61.2508,-99999,-99999
7/18/2004,9,648.0975,916.8782,61.6406,-99999,-99999
7/18/2004,10,819.7500,950.5860,66.7683,-99999,-99999
7/18/2004,11,945.3338,966.8317,77.1431,-99999,-99999
7/18/2004,12,1011.2533,968.3587,80.0719,-99999,-99999
7/18/2004,13,1007.9372,959.2008,84.3020,-99999,-99999
